0:00:52.82,21
0:00:53.05,1
0:00:53.27,2
0:00:53.49,1+
0:00:53.94,21-
0:00:54.16,1
0:00:54.39,2+
0:00:55.05,1
0:00:55.49,2-1
0:00:55.92,1
0:00:56.36,21
0:00:56.57,2
0:00:56.80,1
0:00:57.03,2+
0:00:57.49,2-1
0:00:57.91,1+
0:00:58.58,21-
0:00:59.04,21
0:00:59.47,21
0:00:59.92,12
0:01:00.14,1
0:01:00.37,2
0:01:00.59,1+
0:01:01.02,21-
0:01:01.26,1
0:01:01.47,2+
0:01:02.14,1
0:01:02.60,2-1
0:01:03.04,2+
0:01:03.27,2-1+
0:01:03.48,2+1-
0:01:03.94,2-1
0:01:04.15,1+
0:01:04.60,21-
0:01:05.00,1+2+
0:01:05.50,2-1-
0:01:05.74,2+
01:06.170,1+
01:06.610,2-1-
01:07.060,21
01:07.390,21
01:07.730,2U1U
01:08.820,1+
01:09.160,2+1-
01:09.500,2-1
01:09.720,1+
01:10.160,21-
01:10.610,21
01:10.940,21
01:11.250,1U2U
01:12.390,2R1L
01:12.830,2L1R
01:13.280,2R1L
01:13.720,2L1R
01:14.170,2+1+
01:14.820,2-1-
01:15.070,2U1U
01:15.950,21
01:16.600,1
01:16.800,2+
01:17.140,2-1+
01:17.480,21-
01:17.690,2+1+
01:19.460,2-1-
01:20.360,2L1R
01:21.270,21
01:21.720,2
01:21.940,1
01:22.050,2
01:22.160,1
01:22.390,2
01:22.600,1
01:23.050,21
01:23.500,1
01:23.730,2
01:23.840,1
01:23.930,2
01:24.160,1
01:24.370,2
01:24.820,21
01:25.260,2
01:25.490,1
01:25.600,2
01:25.700,1
01:25.940,2
01:26.160,1
01:26.370,21
01:26.820,1+
01:27.040,2+
01:27.490,2-1-
01:28.390,1+2+
01:28.720,2-1-
01:29.040,2L1R
01:30.140,2U
01:30.470,1U
01:30.790,2+1+
01:31.510,2-1-
01:31.940,2+
01:32.290,2-1+
01:32.599,21-
01:32.820,1+
01:33.140,2+1-
0:01:33.50,2-1
0:01:33.72,1U
0:01:34.61,2+
0:01:35.04,2-1
0:01:35.49,21
0:01:35.93,2
0:01:36.15,1
0:01:36.27,2
0:01:36.38,1
0:01:36.60,2
0:01:36.82,1
0:01:37.27,21
0:01:37.72,1
0:01:37.94,2
0:01:38.05,1
0:01:38.16,2
0:01:38.39,1
0:01:38.60,2
0:01:39.05,21
0:01:39.49,2
0:01:39.72,1
0:01:39.82,2
0:01:39.94,1
0:01:40.15,2
0:01:40.39,1
0:01:40.60,21
0:01:41.05,1+
0:01:41.27,2+
0:01:41.72,2-1-
0:01:42.61,21
0:01:42.94,21
0:01:43.28,2+1U
0:01:43.96,2-
0:01:44.38,12
0:01:44.72,21
0:01:45.03,2+1L
0:01:45.72,2-
0:01:46.16,1+
0:01:46.49,2+1-
0:01:46.82,2-1
0:01:47.05,2+
0:01:47.39,2-1+
0:01:47.71,21-
0:01:47.94,21
0:01:48.39,1U
0:01:49.70,2+1+
0:01:51.49,2-1U
0:01:53.22,1U
0:01:53.69,(1.5)
0:02:00.39,21
0:02:00.72,21
0:02:01.06,2+1+
0:02:01.72,1-2-
0:02:02.17,21
0:02:02.50,21
0:02:02.84,2+1L
0:02:03.51,2-
0:02:03.94,1+
0:02:04.28,2+1-
0:02:04.62,2-1
0:02:04.84,2+
0:02:05.18,1+2-
0:02:05.51,21-
0:02:05.73,21
0:02:06.18,1U
0:02:07.51,2+1+
0:02:09.29,2-1U
0:02:11.05,2+
0:02:13.72,1DR
0:02:14.06,2U1U
0:02:14.36,2R
